board_size,strategy,attempt,step_count,factor,success,time
3,StochasticLine,23,18,0.1,True,0.004950128997734282
3,StochasticLine,24,12,0.1,True,0.0032106769940583035
3,StochasticLine,25,61,0.1,True,0.017129833999206312
3,StochasticLine,1,100,0.3,True,0.02862086799723329
3,StochasticLine,2,106,0.3,True,0.029883112998504657
3,StochasticLine,3,316,0.3,True,0.08935081800154876
3,StochasticLine,4,171,0.3,True,0.04824530499899993
3,StochasticLine,5,147,0.3,True,0.04169409799942514
3,StochasticLine,6,87,0.3,True,0.024462214998493437
3,StochasticLine,7,345,0.3,True,0.0968770269973902
3,StochasticLine,8,181,0.3,True,0.05032390099950135
3,StochasticLine,9,35,0.3,True,0.009642362994782161
3,StochasticLine,10,31,0.3,True,0.00852429599763127
3,StochasticLine,11,450,0.3,True,0.1254754710025736
3,StochasticLine,12,44,0.3,True,0.012197009004012216
3,StochasticLine,13,221,0.3,True,0.06169798700284446
3,StochasticLine,14,211,0.3,True,0.05872144000022672
3,StochasticLine,15,14,0.3,True,0.003781797000556253
3,StochasticLine,16,293,0.3,True,0.08151634500245564
3,StochasticLine,17,137,0.3,True,0.03823543999897083
3,StochasticLine,18,285,0.3,True,0.07928084299783222
3,StochasticLine,19,112,0.3,True,0.031246610000380315
3,StochasticLine,20,49,0.3,True,0.013594067997473758
3,StochasticLine,21,259,0.3,True,0.07205998800054658
3,StochasticLine,22,184,0.3,True,0.05122560000017984
3,StochasticLine,23,89,0.3,True,0.024982319999253377
3,StochasticLine,24,10,0.3,True,0.0026420240028528497
3,StochasticLine,25,145,0.3,True,0.04029508299572626
3,StochasticLine,1,321,0.6,True,0.09080084200104466
3,StochasticLine,2,384,0.6,True,0.10772685499978252
3,StochasticLine,3,295,0.6,True,0.08255460300279083
3,StochasticLine,4,893,0.6,True,0.24662643099873094
3,StochasticLine,5,108,0.6,True,0.029722781997406855
3,StochasticLine,6,206,0.6,True,0.056777857993438374
3,StochasticLine,7,532,0.6,True,0.14661670199711807
3,StochasticLine,8,183,0.6,True,0.05035262700403109
3,StochasticLine,9,131,0.6,True,0.03611991299840156
3,StochasticLine,10,152,0.6,True,0.04193556300015189
3,StochasticLine,11,133,0.6,True,0.036483076997683384
3,StochasticLine,12,72,0.6,True,0.019794842999544926
3,StochasticLine,13,370,0.6,True,0.10180846799630672
3,StochasticLine,14,241,0.6,True,0.06648094200500054
3,StochasticLine,15,638,0.6,True,0.17584964200068498
3,StochasticLine,16,390,0.6,True,0.10726574699947378
3,StochasticLine,17,355,0.6,True,0.09756752599787433
3,StochasticLine,18,1272,0.6,True,0.3508002890011994
3,StochasticLine,19,434,0.6,True,0.11950323099881643
3,StochasticLine,20,820,0.6,True,0.2262307690034504
3,StochasticLine,21,87,0.6,True,0.023847673001000658
3,StochasticLine,22,142,0.6,True,0.03907006100052968
3,StochasticLine,23,579,0.6,True,0.15925309500016738
3,StochasticLine,24,242,0.6,True,0.06670999999914784
3,StochasticLine,25,460,0.6,True,0.1269001790060429
3,StochasticLine,1,42,0.9,True,0.01209011000173632
3,StochasticLine,2,606,0.9,True,0.17270638100308133
3,StochasticLine,3,2,0.9,True,0.0004124240003875457
3,StochasticLine,4,2676,0.9,True,0.7550699130006251
3,StochasticLine,5,1556,0.9,True,0.43786497799737845
3,StochasticLine,6,681,0.9,True,0.19175783300306648
3,StochasticLine,7,964,0.9,True,0.2707375750032952
3,StochasticLine,8,2,0.9,True,0.00041050500294659287
3,StochasticLine,9,1344,0.9,True,0.37773915599973407
3,StochasticLine,10,165,0.9,True,0.046205648999603
3,StochasticLine,11,3354,0.9,True,0.9419440300043789
3,StochasticLine,12,580,0.9,True,0.16292292899743188
3,StochasticLine,13,554,0.9,True,0.1556349480015342
3,StochasticLine,14,2,0.9,True,0.00040650500159244984
3,StochasticLine,15,1816,0.9,True,0.5105268549959874
3,StochasticLine,16,2,0.9,True,0.00040772899956209585
3,StochasticLine,17,2081,0.9,True,0.5849484119971748
3,StochasticLine,18,37,0.9,True,0.010327613003028091
